,ph,hardness,solids,chloramines,conductivity,organic_carbon,trihalomethanes,turbidity,potability
1257,6.630122156,192.5217032,36269.70132,4.973866332,320.470853,14.78634736,80.98021278,3.352764606,1
1258,8.051022203,171.751754,28338.66404,6.392120731,496.9062662,16.19287015,91.12321932,3.767443126,1
1259,8.416086817,208.3260218,28234.90686,7.784123049,444.5601085,12.64517578,78.75653284,4.93008381,1
1260,7.933067692,204.7242814,12732.88824,7.717186742,449.6856024,15.66962824,55.40407966,4.534233043,1
1261,7.917608595,181.5253898,15805.65015,7.263017971,291.7960672,13.0436168,77.13105116,3.784085381,1
1262,8.942045991,215.6737861,56488.67241,3.231438401,541.9154677,9.31377068,70.82837383,4.354287641,1
1263,7.033945359,246.622871,15428.45092,7.570768596,516.2178472,17.52681934,91.60279375,3.931730863,1
1264,7.580048808,225.0885545,31749.9244,5.884795116,503.9087331,18.5024061,78.3543407,3.959636524,1
1265,8.473249064,129.2400806,20465.58861,7.212916681,590.9065736,15.29270572,63.93982069,4.81018543,1
1266,6.816416925,237.2695048,24170.27489,8.706012437,477.0239651,16.57405983,92.9457572,4.274738214,1
1267,6.460033522,215.4406413,35775.7934,6.502544137,365.0941435,8.127542868,77.55495328,3.535597779,1
1268,6.227826795,169.9262216,22550.49226,4.973592706,460.4153864,20.78959171,93.3007329,4.007347485,1
1269,5.632731647,283.9972841,28315.43778,7.144655075,425.9842127,11.81323117,67.65102459,5.114607051,1
1270,6.191241443,231.3227967,29778.35788,4.38109672,488.9541644,13.02213512,54.0608511,3.315070593,1
1271,7.701032797,121.5751392,16978.92683,6.81241564,368.224575,12.99726326,69.26020923,3.395482609,1
1272,8.832641116,199.4250377,25100.1314,6.817660238,453.7579722,14.63243828,82.65063482,3.452149736,1
1273,5.646083312,219.3429325,22455.69501,8.283757695,401.2562923,16.65011437,31.17403937,3.938505627,1
1274,7.896743922,197.6020777,9407.664039,9.610055886,270.7940588,11.30058731,53.20184836,4.889458166,1
1275,5.675294715,228.5903923,39172.38964,6.014737759,330.0786128,11.42337702,59.26709921,5.021464632,1
1276,6.010617577,184.5585817,15940.57327,8.165222041,314.5298134,20.31461674,83.70793779,4.867287404,1
1277,7.986018499,180.7955581,24712.99343,5.687865445,434.9545189,8.64249441,84.58196267,3.153004728,1
1278,7.159613912,167.8233153,30897.99004,5.48492041,437.3485849,15.58190274,61.85352795,4.943842601,1
1279,7.565198073,213.4282694,11246.42665,8.208677807,341.7164586,15.66995529,67.23005672,5.185000024,1
1280,6.865568515,231.4450543,22585.78881,5.676387235,496.6034248,16.15496381,91.46170878,4.916218246,1
1281,5.736675709,180.2909076,12683.48329,7.907876695,415.0065756,12.3928694,83.70704536,2.741791308,1
1282,6.129069622,198.0210951,22207.48287,7.387451233,464.8513219,14.02860216,61.44694473,3.83763909,1
1283,5.991371082,186.7226312,28702.95238,5.922292949,430.1851618,17.66455498,68.57319774,4.53937115,1
1284,9.723377231,190.8974211,9076.646483,9.75208796,443.0374169,13.3078238,62.82668747,4.072063353,1
1285,7.736312841,225.0631028,19496.84859,7.158342921,433.9740225,15.15381695,74.76510056,3.700916676,1
1286,6.715799479,193.1625009,16006.97259,6.369162812,316.2780291,17.86553321,85.19251082,4.999752023,1
1287,8.242558635,155.6161124,24042.18816,7.639210005,418.2637575,13.2658526,66.57795245,3.529427237,1
1288,6.539546128,215.4452044,28979.7676,7.015365326,426.0834788,17.95000056,54.98387785,4.076403287,1
1289,6.78538406,216.6470682,13098.85829,5.565529496,343.9724054,15.23864173,65.61470498,4.677920641,1
1290,7.007974587,248.9047116,26136.31357,7.773735988,403.7542555,10.90547626,75.33302517,4.628974864,1
1291,7.740383939,179.3023814,12477.77182,9.989628391,471.7831534,8.412402057,66.16343924,3.01336084,1
1292,7.918087079,175.3372395,29565.71111,7.432179521,322.5334232,11.30924507,70.11674609,4.64004301,1
1293,5.772769698,186.0606035,26693.76161,5.808579501,312.8693643,12.37627228,32.76116092,4.154685424,1
1294,7.571684493,173.0083385,8835.555876,9.56610541,305.834487,11.00959203,92.48188502,3.920287688,1
1295,8.73352533,203.3961302,24578.42122,6.594144886,336.8246562,16.70192017,68.79306179,3.1492018,1
1296,6.917858355,200.7055053,27651.6091,6.529774496,453.6375097,11.28338664,91.94218052,5.544167317,1
1297,8.512780909,157.6669175,33092.66935,6.765469172,377.6189451,13.30939096,43.01942665,4.026622094,1
1298,6.539115261,218.6196993,23308.29688,7.177445309,585.166427,10.74214585,40.77385621,4.211671959,1
1299,8.22708313,274.351887,40546.95633,7.130161148,417.6737022,9.809669142,79.39710489,3.619181848,1
1300,7.274198051,156.1108292,16255.90137,7.654550198,591.801472,12.31249282,59.68051842,3.152762794,1
1301,7.118980168,160.9626028,32528.11561,5.089127566,440.3178709,10.00814598,61.67980126,5.349210586,1
1302,5.941942536,249.1635669,14778.03288,6.390679361,517.5468169,15.9318794,66.55141892,4.302179285,1
1303,7.278910903,135.2592725,22184.52703,7.15654054,480.1431086,11.31600157,54.94399196,4.201577247,1
1304,7.445189026,150.7757235,4168.196994,10.57340291,355.578481,15.35242482,74.76097575,2.745803765,1
1305,6.442496436,183.0713549,11592.44562,8.960736008,385.0148668,16.14825846,83.33251626,2.891018879,1
1306,6.919726155,194.8589999,35558.73165,6.371977545,394.8293259,11.98396088,69.85313474,4.12082788,1
1307,6.47237105,164.7689015,24246.50356,7.623012262,368.0795101,12.76414071,96.79540303,4.134575197,1
1308,8.25121778,167.3853532,17617.87631,7.044432595,277.4127111,12.4935102,61.27523403,3.495062986,1
1309,6.528490775,184.4291595,10835.20116,6.826330632,430.4187865,13.62132497,100.8217919,4.585971676,1
1310,7.031839174,175.4658605,12653.94408,7.836606041,571.8220682,13.21648859,61.08465194,2.725564949,1
1311,7.494391101,205.1907067,25058.16022,6.881658941,313.0915196,16.58907204,72.97674144,3.579651838,1
1312,6.957433638,214.380139,15007.42153,6.997160011,468.5550615,17.40726104,104.207104,4.89205044,1
1313,6.509621638,197.7595026,20122.19256,6.862782054,472.7093809,11.0588185,64.66330907,3.802819638,1
1314,8.069297893,191.0041072,16654.50937,8.038212718,418.2000717,12.29376979,49.0092564,3.021381555,1
1315,6.790838199,271.6012124,14348.57292,9.923315466,610.6295503,9.386798894,91.40211169,3.438279839,1
1316,6.975209178,175.4210394,35701.15532,5.494254342,401.0588017,10.28528265,66.4205789,5.25648355,1
1317,7.422225264,203.3233079,40148.12372,5.602313547,401.7754572,9.025661104,53.01958497,4.486512693,1
1318,6.505065807,226.4196094,16982.13197,6.938467053,484.0922845,18.52710477,80.46281041,2.890998522,1
1319,6.617862257,174.2805663,33245.63059,7.02218702,479.9205378,15.91891223,60.33979353,4.601351198,1
1320,6.769769339,178.3317527,16980.25848,7.051697433,299.4049766,18.70365696,62.86852727,3.846611901,1
1321,6.341751224,139.959471,18058.32029,8.361337389,347.4644191,13.31442174,58.22098154,4.01901055,1
1322,7.058866081,191.5484007,16473.06709,8.435789356,462.9937287,12.57442047,17.52776496,3.937334184,1
1323,7.539287395,258.4900758,26999.38208,7.002092479,352.1959121,14.65080895,59.15884348,5.427372665,1
1324,7.490807654,198.9665123,6873.559885,8.534328845,440.4711976,11.04745568,60.93598707,3.716367555,1
1325,6.037428194,227.0339937,12988.79123,8.476905391,306.3862826,7.122391113,41.19050736,3.594217364,1
1326,6.706695161,232.926598,27881.50441,7.881448097,443.2087743,14.52338912,64.12174013,4.371882445,1
1327,6.758851697,218.153477,22540.77517,7.196435143,382.5026998,18.8387354,53.81543482,3.639971876,1
1328,7.48678088,151.2025915,31130.21264,4.584071245,351.5754114,18.9385279,53.13713188,2.748428797,0
1329,6.904121373,228.9604179,10836.96978,7.792593267,513.1888415,12.70446004,40.54603685,4.141819203,0
1330,7.348937142,267.6552225,15818.26132,10.57468147,541.7550825,13.40814649,54.61912764,4.725746456,0
1331,7.846057926,224.0588768,23264.10997,5.922367041,387.9713358,13.40673745,43.07518647,2.487968647,0
1332,6.1798098,248.833263,15391.55915,8.014257064,487.625733,9.696477803,69.69702548,3.70432422,0
1333,6.755669308,209.3620748,13821.55616,7.557414862,499.0709093,19.33914307,81.09874611,3.959517637,0
1334,7.266598792,98.45293051,36490.14303,7.138813886,502.8830673,7.360771583,76.29028546,4.952733208,0
1335,8.218171066,116.0619504,22465.68756,5.000450606,408.3601989,6.732793598,90.99326781,4.246446172,0
1336,6.980061939,164.1271804,17625.46641,6.479557844,492.7034162,11.66575309,48.71029322,3.969463254,0
1337,6.381978996,235.9451102,18982.95376,8.286513899,511.4851573,16.18354243,77.83952139,3.299047219,0
1338,6.64800546,191.8418015,15176.29068,5.66166259,471.0471287,15.43828677,56.53238715,3.829783554,0
1339,5.899936567,205.9137864,30379.35944,9.446147977,512.3365277,6.30605546,55.06524301,3.858978815,0
1340,7.260904363,189.077962,21391.16254,6.576866192,390.2852661,14.39160618,81.08245565,4.383823385,0
1341,5.575920648,223.3740073,14553.13231,9.689175439,252.9683278,12.24948915,59.52300261,4.294447559,0
1342,5.467401255,197.0289262,12883.16353,9.264883097,355.1757122,12.76254632,67.15953241,3.717822718,0
1343,6.090016057,216.7362319,12558.89797,9.29729963,409.4272358,10.75484155,30.96584429,2.943521712,0
1344,8.205447053,145.7973174,17981.25478,6.580460164,420.3942228,15.85679712,100.7123059,3.73992167,0
1345,7.670505864,123.3366439,33843.61945,5.216368725,462.9676393,18.69872993,82.9046574,3.93382646,0
1346,6.791097166,209.1281633,20149.17967,5.803999901,291.3042116,12.32733519,57.30357735,3.084039762,0
1347,6.006769481,226.8740986,20279.70104,8.166416283,275.9865953,9.650786456,52.64002548,4.034754809,0
1348,6.336342762,214.0719823,14619.62726,6.584414155,370.7956045,12.21941068,83.66887899,3.78880332,0
1349,7.473235377,223.2649362,19932.58523,5.770106829,590.3251265,13.5569112,89.45357545,3.87771425,0
1350,7.380104835,237.9226372,16862.54348,7.101816885,478.654518,13.25447539,92.86455713,5.030452202,0
1351,5.9159443,274.2636179,6967.735565,10.06943454,321.236814,12.09216676,39.44859287,2.585849315,0
1352,6.124847329,151.6913578,15092.01764,6.610787895,388.1375309,16.62195941,69.167847,4.211967654,0
1353,7.876495131,250.8966214,15741.08163,8.0757381,391.2587937,16.54386888,59.24608623,3.913904717,0
1354,6.021051323,178.2236826,18966.36305,10.2135746,400.5663301,12.84182829,60.87015055,4.661057552,0
1355,6.58545023,166.9659605,30210.25037,9.508298704,430.0785909,23.23432591,72.79991739,4.275640248,0
1356,6.342671183,157.0461254,21079.60621,7.275077846,351.0242557,14.01914892,64.4074978,4.582591795,0
1357,6.632990254,238.3247509,12829.09278,7.347360637,451.7344167,19.6409225,73.20154424,4.36085117,0
1358,5.400700138,197.9189928,9968.962738,7.878997796,503.8963569,17.40892171,77.38284144,3.555737566,0
1359,7.460147818,221.3432095,25480.91841,6.926943239,438.6196351,13.08908602,58.08399266,2.413628852,0
1360,6.709822001,148.253186,20922.15446,4.633573767,400.3428119,18.33085625,40.49559628,1.687624505,0
1361,8.054893322,239.1397786,28545.35543,5.096893752,574.4028275,17.77801461,56.35295296,3.52438043,0
1362,5.365192408,238.2912124,16262.93925,7.507931031,393.5338792,12.46504348,27.0957029,3.180798457,0
1363,6.920388988,252.3527992,11086.25986,9.993375714,368.629147,17.12080332,43.66708226,3.277601364,0
1364,7.025456548,184.4844265,31659.96274,5.232019589,559.0028538,14.39304637,56.29025198,2.927051442,0
1365,7.974248428,173.7507758,26848.62984,6.055533741,347.7480612,13.75756405,75.53536915,3.195944251,0
1366,8.03105522,222.6284245,18134.83502,8.754513038,452.9702847,12.0659628,78.54971219,3.338880126,0
1367,7.614056817,213.6911685,17598.20035,8.131319435,384.0872809,5.051694615,70.83321861,3.437946395,0
1368,7.643578362,209.8608444,21885.50378,9.529227822,337.6321732,8.863614187,63.64692149,3.76216286,0
1369,7.731315009,169.049684,38356.2265,6.028454349,525.8794084,16.07111983,74.90970542,5.164284275,0
1370,6.268402756,154.6819023,23050.33126,6.832938265,421.220228,13.88135748,65.89139218,3.38970529,0
1371,7.369911642,155.6448051,19283.40205,5.43502469,391.3242155,18.14856179,63.69861686,3.821721167,0
1372,6.320375285,165.8215453,20481.64207,7.605958275,422.3410482,14.79395985,46.04306451,2.728617352,0
1373,7.290088572,205.2131051,26115.61633,5.13789062,402.8747986,7.96047754,63.69851444,4.700618336,0
1374,6.356511062,164.6181852,17538.54117,8.345192367,430.9595045,15.3294379,47.02138185,3.415525525,0
1375,7.974065001,160.2241817,29477.7644,2.456013596,371.2119513,18.69391504,54.28062385,4.069086698,0
1376,4.943508444,267.5330269,11870.42485,8.877868642,417.4125312,15.25279421,22.74973504,5.070841577,0
1377,7.700362305,220.5717962,29432.20825,6.356293646,444.9576179,13.02743928,77.82980159,3.786486994,0
1378,6.05460718,228.1980268,10215.81242,5.983974184,441.4985004,17.22914943,65.3402127,4.88916336,0
1379,4.22142068,120.5601296,34370.19711,7.960887807,436.774598,14.39583877,64.60146839,4.278712401,0
1380,8.545890346,255.3248719,31056.57878,3.619779035,426.8833667,13.78298874,34.44829325,5.036882987,0
1381,7.752176213,182.0647049,13655.68065,6.817247235,328.2172512,15.23112896,92.25506242,4.72550711,0
1382,5.588129751,220.8175225,8730.312436,8.32189684,412.7085568,6.478625964,80.63780587,3.165618482,0
1383,8.649868625,178.5887535,18503.76653,7.240819805,329.5041913,15.28065324,83.78347669,3.08168124,0
1384,7.899256515,187.7006542,32210.8163,4.996763122,400.1498058,19.87360427,46.91334159,4.44817057,0
1385,5.952267969,136.8905306,28105.96489,7.330957605,423.963995,15.37377985,68.969793,4.769768271,0
1386,8.040187557,201.8092165,11861.55085,7.20030983,420.5492185,7.168607177,90.76177553,3.221138969,0
1387,4.313219151,191.1193373,12770.83183,8.231574473,499.8547966,13.50127057,76.44396141,3.923590202,0
1388,6.707016928,209.7788053,14794.4114,7.80929151,553.6444595,8.027568475,78.23717969,3.165632391,0
1389,5.853560601,186.8077508,19790.85693,6.615780733,489.7968884,19.67070272,65.04000733,3.756873895,0
1390,8.817402774,175.7549712,23173.31953,6.730860948,552.074544,7.73310927,91.44335576,3.864098419,0
1391,7.47640846,246.1847192,27109.89561,9.791960768,339.7299878,16.21767979,77.60302139,3.47819378,0
1392,7.691486298,155.1853193,36578.22375,7.69072772,536.8895891,16.21496565,77.5820505,4.042497483,0
1393,7.367371853,176.3352099,16663.60251,8.062782659,354.7649403,10.6829209,37.36337117,3.817215105,0
1394,8.927905926,188.0544191,22139.87885,4.25272141,438.515587,8.597973316,92.82832061,5.474354698,0
1395,5.62122732,221.6494395,11123.88616,8.809433144,326.3508725,19.31253635,84.37732322,3.440753325,0
1396,7.566517125,205.3965817,30823.73049,7.816636047,395.2972755,12.09525149,63.76770204,3.275142037,0
1397,6.115637546,240.9751559,15765.78672,10.08834489,407.3195393,21.30504837,63.07159747,3.723625473,0
1398,7.595228724,188.3732817,32869.47441,6.745588412,326.6271313,13.88332895,73.43822049,3.497604114,0
1399,7.131221859,165.9090203,18969.82489,7.690362629,510.9823292,16.42773933,47.13700036,4.713192605,0
1400,7.399724708,258.0199471,18535.04645,5.497159163,354.6673118,14.97900007,73.00849576,3.79512408,0
1401,7.002479941,168.9525905,20518.55543,10.13598691,457.646782,9.812921149,56.92186165,3.352436318,0
1402,5.345345371,238.51023,10315.35397,7.822600687,496.3508753,12.6246132,87.34283315,2.362886022,0
1403,6.185951163,174.7961234,22198.92942,7.608495516,479.0918451,13.74428378,51.49711211,5.2057243,0
1404,6.070090952,161.5302665,26764.49443,6.241526548,485.8662579,18.78051983,81.94610645,4.699457411,0
1405,7.095569331,196.7349272,30235.1708,5.984901235,453.9547573,16.06273897,31.55501016,4.861276292,0
1406,3.928556492,191.6659977,17328.16146,7.692417174,406.0856141,9.57860245,45.48073806,5.060835979,0
1407,6.352973105,244.8467167,13858.70394,9.179441915,403.5604823,12.52012614,59.04699355,4.15549464,0
1408,5.999125178,219.7161088,19345.79133,6.029641484,497.4771505,16.38119482,46.30352278,5.046973116,0
1409,8.899588378,208.1065481,17915.08597,4.793574529,381.1593537,14.39874024,48.29949653,3.92861371,0
1410,7.37533762,194.8680827,28767.75742,5.074145829,495.0370675,14.24768198,77.0942343,5.127394949,0
1411,8.979322853,184.309222,24967.323,6.264584285,485.5831879,8.280181032,63.94417834,4.264944046,0
1412,8.532377474,216.4541076,30268.42127,6.298969846,436.1649753,11.89570044,55.92182717,2.380088049,0
1413,7.213537481,176.6400633,34727.40856,5.162278044,332.1995072,10.3274762,77.26146784,3.497480961,0
1414,8.895574458,107.3833271,27622.74627,6.163319674,444.9295836,13.99513554,78.34841499,4.754234802,0
1415,6.582764204,219.1848137,21961.52692,6.987977754,341.2099365,15.17836842,68.98196616,3.668879697,0
1416,5.986593892,275.8865128,21229.08331,8.940429867,354.1118604,11.78338316,92.22773294,5.051493874,0
1417,6.841221063,166.6769499,28263.80372,7.11571467,532.1847408,21.46949128,78.22774764,5.092364652,0
1418,7.146117225,181.4344194,33266.57158,8.381737717,485.1092148,15.46998024,52.81293151,4.775201718,0
1419,7.507575296,172.5040208,18328.6959,6.907736147,377.0751326,10.67825495,68.85219615,3.703001047,0
1420,7.997175823,214.8196269,20575.57316,6.19139922,513.5403984,17.70310393,70.29121366,4.817668211,0
1421,5.174345998,234.3285691,11746.60752,6.961265386,407.1023017,13.77167997,36.18353587,3.689144992,0
1422,7.811512445,258.8916012,20911.90467,6.361756275,421.1330348,9.631649747,71.70322701,4.54607021,0
1423,7.437216653,242.7299686,20185.58716,6.121662233,413.655951,10.26277763,64.52918474,3.866874573,0
1424,7.953878115,178.0665496,18677.27922,5.699539953,356.294341,18.63860277,61.46280651,2.86022397,0
1425,8.058135997,191.2779316,29298.35949,6.12917258,278.5026326,12.60620441,65.51136125,3.13060894,0
1426,9.497261163,124.4828102,33681.33014,4.81465598,530.2170079,19.97031761,49.80984101,5.24210533,0
1427,7.984710742,121.0673575,40709.78166,5.796841349,338.5099837,12.8188163,59.26919288,4.567879972,0
1428,6.26111058,270.4661706,8572.421509,9.922076247,490.9426507,12.92643494,22.21932677,4.753018575,0
1429,6.957802749,219.2399523,20215.63285,7.054093205,431.3706622,17.42714462,56.43564639,4.587745469,0
1430,9.663159015,131.7118961,24387.96807,4.234142964,428.9064317,18.14347397,65.3604654,5.270217774,0
1431,6.732713713,197.7669743,33820.64576,7.396764075,321.3645185,19.34049879,85.37196089,3.885405037,0
1432,4.886057057,272.9203851,15496.61172,6.985179147,569.5812878,17.30153609,79.597988,3.079373114,0
1433,8.518531795,128.2634658,32018.28963,6.058740241,554.1390374,15.97619573,87.4718213,4.147168618,0
1434,6.950786515,201.8054906,21709.64771,6.120771056,417.1844458,19.68349292,49.23680886,3.997975215,0
1435,6.023022741,170.7322887,10925.3601,8.200972594,508.8510531,12.24462226,62.96779323,3.668088579,0
1436,9.011480407,167.9189217,34865.35768,3.139552658,385.4096085,16.57419003,50.52655122,4.270801389,0
1437,7.946767904,277.1169457,24244.11196,7.561175804,306.8374019,11.79623473,70.01966581,3.038483125,0
1438,6.081615358,209.0596796,10120.11268,9.406773534,410.5090897,7.996294863,101.1586753,4.010036799,0
1439,8.146185794,191.38241,20506.69842,5.476948714,445.931207,9.416901598,57.36364725,5.177963625,0
1440,8.141861116,210.3765614,25433.46501,8.390811851,321.8674741,11.48352362,85.30071701,4.136950486,0
1441,7.703356821,211.3446867,12861.94654,9.245305828,598.6628774,10.54234179,91.11869819,4.732125346,0
1442,9.252856509,168.0407511,50279.26243,5.905055794,400.0035891,11.94985385,62.25688126,3.300585826,0
1443,6.047651489,177.4442641,28633.84638,8.174384532,386.661205,15.51492959,30.55631047,2.589867903,0
1444,6.152857802,171.1252874,24978.48318,8.216485933,406.0944271,10.88121534,65.71471834,4.403083394,0
1445,7.436537227,167.3284655,31935.69071,7.896364631,398.5742148,14.82443288,69.25278308,4.497629168,0
1446,7.130099196,275.6797801,9480.617796,8.415948255,383.4550683,18.32287885,94.41630108,1.986191593,0
1447,6.79212545,165.7942863,17782.60441,4.970601199,370.6005778,15.13809378,96.60054207,4.042637641,0
1448,8.885626344,171.8397767,19113.01191,6.503297311,399.6725564,17.62359407,76.83122645,2.993300944,0
1449,9.47531626,149.5580888,32568.1535,5.333859972,436.2031128,13.92794627,71.83405763,4.701538331,0
1450,7.183108734,225.116079,5097.82585,6.081664053,294.9912247,5.537059329,81.45394122,4.006424839,0
1451,6.157443145,155.8357062,25937.71144,8.163143898,533.2883507,14.35649568,68.12076148,4.770154312,0
1452,6.467868302,236.6946481,7656.413248,9.840948554,356.3478419,14.41273359,54.64117553,2.861063943,0
1453,7.488133464,177.3530518,24786.05053,8.613303748,387.8680752,14.1494731,48.96599558,3.474034717,0
1454,7.32354512,184.1360704,21044.20266,6.842947202,379.4924534,8.335244529,90.31206176,4.898421041,0
1455,6.931470427,156.8411949,35793.75779,7.286335788,398.6479443,17.85824171,72.23652477,4.249333174,0
1456,6.306864459,220.9699797,22418.90819,7.153363582,350.9092266,19.86138156,61.8361853,4.619172769,0
1457,6.609680322,216.4280319,17963.86685,7.725313959,466.103008,11.46843204,41.25286912,3.589146441,0
1458,6.632205879,232.7385452,9809.904,8.336777938,458.3667847,13.30485235,65.318835,3.44374056,0
1459,5.716755667,197.1042098,12641.52781,8.702061414,345.0839364,17.273966,58.41151474,4.080674996,0
1460,7.74045387,182.5410725,19713.50437,8.854386131,489.0470441,8.866966526,57.8774554,3.54131667,0
1461,6.277277371,148.1860133,22916.57224,5.035633211,474.6179536,9.604154965,61.83571167,3.619321182,0
1462,8.006373298,116.7251221,45041.14914,5.1652924,367.6889906,13.42516473,87.38198134,2.396505358,0
1463,6.513016586,185.3385398,26262.54548,6.742150215,410.1013089,12.9246531,83.65219038,3.729960916,0
1464,6.234197672,227.5608668,22195.21038,9.455598356,351.1801006,13.039764,63.16396948,3.885492316,0
1465,7.277143967,194.880861,18270.10506,6.121931342,402.6645821,15.4597516,76.98723151,4.931353522,0
1466,6.643026538,205.2331194,20511.36924,5.908110988,455.693256,16.02194073,52.15347185,3.709988662,0
1467,5.15045654,186.5608459,18655.54189,7.024306505,379.5379369,17.60406646,58.831969,4.147028947,0
1468,6.110545161,166.6373052,21319.7944,7.68124459,340.6306415,13.62381347,95.49467973,6.06455925,0
1469,7.831117737,182.4738756,19130.96153,6.803061491,433.4604373,10.7939957,75.89570012,3.807997464,0
1470,6.980727164,200.4672256,30862.78446,6.196276276,422.4895962,9.06690217,48.25046774,5.437618577,0
1471,8.552782416,217.8033177,39030.6037,6.986705178,340.5662445,19.08488285,53.85605542,2.940847996,0
1472,6.449379439,275.7467165,8607.61251,7.701630393,384.3806692,16.07830522,54.40446127,3.71542875,0
1473,7.392084038,173.5287784,20185.67623,9.120931425,310.0748512,23.31769912,81.1295428,3.778458496,0
1474,8.360795827,218.139622,28722.17585,5.536705208,471.5535946,10.64455442,49.77194099,3.715951409,0
1475,7.619845077,113.5046982,37279.12895,6.360070219,285.3499428,17.03042901,48.9291399,3.779648433,0
1476,5.404510674,258.9034888,10168.17654,9.648197064,396.9112142,15.51220766,65.80533075,3.998175886,0
1477,7.079303518,137.0073552,24282.15477,5.705692803,342.7253184,9.113945216,88.32860483,5.553173841,0
1478,7.161714893,238.3335841,13680.76414,9.274119529,478.7669705,16.83629125,74.38357982,3.909973568,0
1479,6.854946859,149.853487,16203.0907,5.734803645,350.3447084,11.71889473,75.49873682,4.938999307,0
1480,7.309556407,244.8397701,22277.62602,7.715571777,477.2353813,12.47511872,60.80690207,3.707413724,0
1481,9.313465893,133.1417512,41982.61066,6.628037165,267.8017107,10.36823018,75.43614701,4.493612765,0
1482,6.187938054,249.5271111,12682.15094,6.253224096,274.7647028,14.35295526,57.62336769,3.546183202,0
1483,7.965337305,151.5418889,25274.6103,7.106043486,527.6882417,15.79262497,52.26848971,3.390982111,0
1484,9.264390909,160.428694,19607.75492,3.988748936,427.7938337,14.99298978,95.80480037,3.175520774,0
1485,7.754044354,193.4498538,19019.2795,8.107066903,597.486041,8.939818292,45.72130807,3.760298085,0
1486,9.393891652,252.7392485,13150.20746,7.166592283,368.8346037,14.39739294,50.77529347,3.048565866,0
1487,8.176079615,201.5537008,21856.98863,5.241047394,464.8033302,15.6276407,61.65474396,4.112322458,0
1488,8.337696201,168.4691807,30969.04759,5.452161832,302.4223185,14.52986411,41.39276825,3.454197457,0
1489,7.191024857,151.3066736,23781.32874,9.214409135,465.1268383,16.88421403,77.51544432,4.270645693,0
1490,7.793039171,257.657739,17398.38584,8.271245714,439.7015995,9.557030905,54.23543289,3.389270098,0
1491,3.878879389,177.7128409,21937.47157,7.369768571,447.3037558,12.45191188,63.16311346,4.927711075,0
1492,3.978284627,160.8184744,14433.7805,8.410892223,414.3282148,20.77148503,78.27324004,3.751565769,0
1493,5.96406536,241.0308985,22168.33156,6.208117842,486.5168842,13.17298911,64.71923989,4.696720853,0
1494,7.53205858,185.5065627,24454.72586,5.791102494,393.9718897,15.07024812,74.78064302,3.808569923,0
1495,7.233538435,231.5608322,16621.49479,6.073040907,475.8216449,8.688714873,35.83396853,3.679015068,0
1496,7.480728114,117.0573145,28357.94277,4.70282091,472.0593394,18.34021208,76.34458147,3.714874787,0
1497,4.477091714,236.2824896,26843.47036,4.842658321,456.9797718,16.22570589,74.03569524,4.32768029,0
1498,6.31407747,124.8479917,31114.63565,5.713940404,396.6729763,18.42322647,73.10199735,4.363865763,0
1499,8.822610384,216.432576,27109.23965,7.322162833,384.018547,15.95549106,78.82888343,4.415596156,0
1500,6.922652371,185.8189891,14682.66584,9.886831314,560.7877028,22.46612757,64.39542225,2.877354267,0
1501,6.904536858,110.8657883,32981.25838,2.621267556,417.2493946,12.11872032,33.49938102,5.058905448,0
1502,6.548017642,176.0065361,38368.01262,7.415053894,291.1215276,19.42253502,81.36856759,5.930227577,0
1503,6.581082756,217.538504,24480.6718,5.837151802,476.4586674,11.43423936,48.55190969,3.511369718,0
1504,7.864649673,218.1531069,23045.72625,7.432010935,414.3651494,14.78598251,72.60797967,3.585933522,0
1505,6.136907177,151.784319,20561.69473,8.487855965,363.6184916,13.71370292,96.58286502,4.704585018,0
1506,6.94702854,168.8795392,17540.03022,6.409476274,372.022817,15.19819136,74.0073726,2.600187733,0
1507,6.203322508,214.8501112,29426.47378,8.034868235,319.7666815,10.24786327,65.30863745,3.487920051,0
1508,8.373170925,179.5214064,22022.62622,5.21504235,396.6966974,13.69708744,110.4310803,2.786329667,0
1509,5.921247069,200.9437304,17397.40286,6.756200029,380.4998179,11.2553569,31.96629681,3.74677556,0
1510,8.829806178,216.1221437,17732.91467,7.856311801,301.8959591,16.21071289,64.40935886,4.423886042,0
1511,6.832217388,164.2743931,14015.04477,6.055985023,389.9780973,14.83663674,44.36757376,3.145415511,0
1512,9.281302611,215.9076249,36622.22861,3.903496226,383.2600282,19.03487739,80.31759655,4.069976589,0
1513,7.456250785,226.5382887,9163.294448,5.72622359,417.1252097,10.06607565,67.30422419,4.279697428,0
1514,5.648628538,167.0300972,14547.88548,7.735347786,347.7923206,10.68976878,75.28868753,5.370004183,0
1515,4.293961235,192.360737,24600.76069,8.261635176,475.8764151,10.79942845,53.6198474,5.105120757,0
1516,9.678050854,188.3687408,26402.70396,4.074141162,325.0011155,16.9179938,91.41687997,3.029700335,0
1517,8.662709501,173.5319472,20333.0795,5.636388433,459.6331197,16.28331118,89.92425262,5.120102528,0
1518,5.897391121,172.0343853,30575.35714,8.649614737,426.5058343,16.31165824,74.54398067,2.961602418,0
1519,9.494242648,274.8283693,21879.70421,5.265718338,581.0781564,13.63601398,62.11964303,3.18902554,1
1520,7.080193059,185.8257264,39431.11265,8.806392749,355.9375965,7.781493373,39.62383474,1.492206615,1
